groupID,subjectID,Type,trialID,P,T_ms,W_ms,Label,Press,Correct,RT_ms,condition_label
9,5,empirical,221,120,80,800,self,1,1,760.376999969594,
9,5,empirical,222,120,80,800,stranger,1,0,648.750999942422,
9,5,empirical,226,120,80,800,self,1,1,585.326300002635,
9,5,empirical,227,120,80,800,stranger,1,1,712.99110003747,
9,5,empirical,230,120,80,800,stranger,1,1,601.25780000817,
9,5,empirical,232,120,80,800,self,1,1,535.275099915452,
9,5,empirical,234,120,80,800,stranger,0,0,,
9,5,empirical,235,120,80,800,self,1,1,606.367300031707,
9,5,empirical,238,120,80,800,stranger,1,1,616.329499986023,
9,5,empirical,239,120,80,800,self,1,1,599.922599969432,
9,5,empirical,242,120,80,800,stranger,1,1,551.400399999693,
9,5,empirical,243,120,80,800,self,1,1,487.417399999686,
9,5,empirical,245,120,80,800,self,1,1,487.973600043915,
9,5,empirical,247,120,80,800,stranger,1,1,632.350299973041,
9,5,empirical,251,120,80,800,self,1,1,632.691400009207,
9,5,empirical,252,120,80,800,stranger,1,1,665.627400041558,
9,5,empirical,253,120,80,800,self,1,1,568.107499973848,
9,5,empirical,254,120,80,800,stranger,1,1,745.488799992017,
9,5,empirical,258,120,80,800,stranger,1,1,648.849899997003,
9,5,empirical,259,120,80,800,self,1,1,648.360699997284,
9,5,empirical,262,120,80,800,stranger,1,1,776.912700035609,
9,5,empirical,263,120,80,800,self,1,1,743.577199988067,
9,5,empirical,266,120,80,800,self,1,1,845.608199946582,
9,5,empirical,267,120,80,800,stranger,1,1,713.032300001942,
9,5,empirical,269,120,80,800,stranger,1,1,585.85289993789,
9,5,empirical,271,120,80,800,self,1,1,632.499599945731,
9,5,empirical,273,120,80,800,stranger,1,1,585.760799935088,
9,5,empirical,276,120,80,800,self,1,1,632.884199963883,
9,5,empirical,279,120,80,800,stranger,1,1,569.510699948296,
9,5,empirical,280,120,80,800,self,1,1,537.599199917167,
9,5,empirical,282,120,80,800,self,1,1,585.743300034665,
9,5,empirical,283,120,80,800,stranger,1,1,632.66390003264,
9,5,empirical,285,120,80,800,self,1,1,551.90009996295,
9,5,empirical,286,120,80,800,stranger,1,1,713.412199984305,
9,5,empirical,289,120,80,800,self,1,1,600.280699902214,
9,5,empirical,290,120,80,800,stranger,1,1,728.328600060195,
9,5,empirical,293,120,80,800,stranger,1,1,506.755899987184,
9,5,empirical,294,120,80,800,self,1,1,552.377699990757,
9,5,empirical,297,120,80,800,stranger,1,1,537.247800035402,
9,5,empirical,298,120,80,800,self,1,1,729.671399923973,
9,5,empirical,301,120,80,800,self,1,1,568.839299958199,
9,5,empirical,303,120,80,800,stranger,1,1,585.200099973008,
9,5,empirical,305,120,80,800,stranger,1,1,553.232099977322,
9,5,empirical,307,120,80,800,self,1,1,456.810000003316,
9,5,empirical,309,120,80,800,stranger,1,1,536.254500038922,
9,5,empirical,312,120,80,800,self,1,1,583.806299953721,
9,5,empirical,313,120,80,800,stranger,1,1,601.475300034508,
9,5,empirical,314,120,80,800,self,1,1,695.930600049905,
9,5,empirical,319,120,80,800,self,1,1,664.957100059837,
9,5,empirical,320,120,80,800,stranger,1,0,648.040600004606,
9,5,empirical,322,120,80,800,stranger,1,1,616.786200087517,
9,5,empirical,324,120,80,800,self,1,1,535.56860005483,
9,5,empirical,325,120,80,800,stranger,1,1,552.367400028743,
9,5,empirical,328,120,80,800,self,1,1,456.174500053748,
9,5,empirical,330,120,80,800,self,1,1,455.813999986276,
9,5,empirical,332,120,80,800,stranger,1,1,586.101299966685,
9,5,empirical,333,120,80,800,self,1,1,551.962000085041,
9,5,empirical,334,120,80,800,stranger,1,0,425.301500014029,
9,5,empirical,337,120,80,800,stranger,1,1,665.948800044134,
9,5,empirical,338,120,80,800,self,1,1,472.681200015359,
9,5,empirical,341,120,80,800,self,1,1,600.606400053948,
9,5,empirical,342,120,80,800,stranger,1,1,665.055999998003,
9,5,empirical,347,120,80,800,stranger,1,1,488.275500014424,
9,5,empirical,348,120,80,800,self,1,1,536.380699952133,
9,5,empirical,350,120,80,800,stranger,1,1,505.47460000962,
9,5,empirical,351,120,80,800,self,1,1,744.808400049806,
9,5,empirical,353,120,80,800,stranger,0,0,,
9,5,empirical,354,120,80,800,self,1,1,672.822399996221,
9,5,empirical,359,120,80,800,stranger,1,1,806.794300093316,
9,5,empirical,360,120,80,800,self,1,1,552.961300010793,
9,5,empirical,362,120,80,800,stranger,1,1,743.953000055626,
9,5,empirical,363,120,80,800,self,1,1,487.719800090417,
9,5,empirical,366,120,80,800,self,1,1,568.129600025713,
9,5,empirical,367,120,80,800,stranger,1,1,583.529100054875,
9,5,empirical,371,120,80,800,self,1,1,472.410999936983,
9,5,empirical,372,120,80,800,stranger,1,1,599.624100024812,
9,5,empirical,373,120,80,800,self,1,0,630.071899970062,
9,5,empirical,375,120,80,800,stranger,1,1,504.392199916765,
9,5,empirical,379,120,80,800,self,1,1,470.961699960753,
9,5,empirical,380,120,80,800,stranger,1,1,600.028699962422,
9,5,empirical,382,120,80,800,self,1,0,455.196499940939,
9,5,empirical,383,120,80,800,stranger,1,1,455.203899997286,
9,5,empirical,386,120,80,800,self,1,1,472.140199970454,
9,5,empirical,387,120,80,800,stranger,1,0,391.852300032042,
9,5,empirical,390,120,80,800,self,1,1,486.525200074539,
9,5,empirical,391,120,80,800,stranger,1,1,552.188400062732,
9,5,empirical,393,120,80,800,self,1,1,440.169300069101,
9,5,empirical,396,120,80,800,stranger,1,0,615.923000033945,
9,5,empirical,399,120,80,800,self,1,1,535.45250010211,
9,5,empirical,400,120,80,800,stranger,1,1,679.112900048494,
9,5,empirical,402,120,80,800,self,1,1,583.503499976359,
9,5,empirical,403,120,80,800,stranger,1,1,535.225300001912,
9,5,empirical,406,120,80,800,self,1,1,583.6483000312,
9,5,empirical,408,120,80,800,stranger,1,0,775.315099977888,
9,5,empirical,409,120,80,800,stranger,1,1,583.299400052056,
9,5,empirical,410,120,80,800,self,1,1,554.324200027622,
9,5,empirical,413,120,80,800,self,1,1,539.638999965973,
9,5,empirical,416,120,80,800,stranger,1,1,631.15969998762,
9,5,empirical,417,120,80,800,self,1,1,631.618899991736,
9,5,empirical,420,120,80,800,stranger,1,1,582.802299992181,
9,5,empirical,421,120,80,800,stranger,1,1,647.812200011685,
9,5,empirical,424,120,80,800,self,1,1,647.139400010929,
9,5,empirical,426,120,80,800,stranger,1,1,472.371099982411,
9,5,empirical,427,120,80,800,self,1,1,567.170300055295,
9,5,empirical,431,120,80,800,self,1,1,647.558000055142,
9,5,empirical,432,120,80,800,stranger,1,1,550.969599978998,
9,5,empirical,433,120,80,800,stranger,1,0,508.635999984108,
9,5,empirical,434,120,80,800,self,1,1,534.713199944235,
9,5,empirical,437,120,80,800,stranger,1,1,646.71110000927,
9,5,empirical,439,120,80,800,self,1,1,586.455799988471,
9,5,empirical,441,120,80,800,stranger,1,1,566.542800050229,
9,5,empirical,442,120,80,800,self,1,1,567.108700051904,
9,5,empirical,447,120,80,800,self,1,1,503.415900049731,
9,5,empirical,448,120,80,800,stranger,1,1,759.517300059088,
9,5,empirical,450,120,80,800,self,1,1,550.770499976352,
9,5,empirical,451,120,80,800,stranger,1,1,727.50600008294,
9,5,empirical,453,120,80,800,stranger,1,1,614.659300073981,
9,5,empirical,455,120,80,800,self,1,1,822.620299994014,
9,5,empirical,457,120,80,800,stranger,1,1,567.824199912138,
9,5,empirical,459,120,80,800,self,1,1,439.101299969479,
9,5,empirical,462,120,80,800,self,1,1,556.894000037573,
9,5,empirical,464,120,80,800,stranger,1,1,455.149800051004,
9,5,empirical,467,120,80,800,stranger,1,1,551.688599982299,
9,5,empirical,468,120,80,800,self,1,1,518.810100038536,
9,5,empirical,470,120,80,800,self,1,1,710.803000023589,
9,5,empirical,472,120,80,800,stranger,1,1,551.745899952948,
9,5,empirical,475,120,80,800,self,1,1,582.922599976882,
9,5,empirical,476,120,80,800,stranger,1,1,582.621600013226,
9,5,empirical,478,120,80,800,self,1,1,567.016900051385,
9,5,empirical,480,120,80,800,stranger,1,1,679.308400023729,
9,5,empirical,483,120,80,800,self,1,1,662.341199931689,
9,5,empirical,484,120,80,800,stranger,1,1,695.306700072251,
9,5,empirical,486,120,80,800,stranger,1,1,471.703600022011,
9,5,empirical,487,120,80,800,self,1,1,487.320700078271,
9,5,empirical,491,120,80,800,self,1,1,535.243900027126,
9,5,empirical,492,120,80,800,stranger,1,1,566.79750001058,
9,5,empirical,495,120,80,800,stranger,1,1,648.002100060694,
9,5,empirical,496,120,80,800,self,1,1,551.22569995001,
9,5,empirical,499,120,80,800,stranger,1,1,695.475099957548,
9,5,empirical,500,120,80,800,self,1,1,677.281399955973,
9,5,empirical,502,120,80,800,self,1,0,468.731600092724,
9,5,empirical,503,120,80,800,stranger,1,1,694.429100025445,
9,5,empirical,505,120,80,800,stranger,1,1,567.616199958138,
9,5,empirical,507,120,80,800,self,1,1,563.611500081606,
9,5,empirical,509,120,80,800,stranger,1,1,458.376700058579,
9,5,empirical,512,120,80,800,self,1,1,518.512500100769,
9,5,empirical,513,120,80,800,self,1,1,502.713299938478,
9,5,empirical,514,120,80,800,stranger,1,0,390.404800069518,
9,5,empirical,518,120,80,800,self,1,1,539.233300019987,
9,5,empirical,520,120,80,800,stranger,1,1,854.816299979575,
9,5,empirical,522,120,80,800,self,1,1,550.565400044434,
9,5,empirical,523,120,80,800,stranger,1,1,501.662400085479,
9,5,empirical,526,120,80,800,stranger,1,1,629.813499981537,
9,5,empirical,527,120,80,800,self,1,1,502.010100055486,
9,5,empirical,529,120,80,800,stranger,1,1,566.697500064038,
9,5,empirical,531,120,80,800,self,1,1,534.984299913049,
9,5,empirical,533,120,80,800,stranger,1,1,567.377600003965,
9,5,empirical,535,120,80,800,self,1,1,389.950899989344,
9,5,empirical,539,120,80,800,self,1,0,567.47919996269,
9,5,empirical,540,120,80,800,stranger,1,1,566.971600055695,
9,5,empirical,541,120,80,800,stranger,1,0,583.06099998299,
9,5,empirical,543,120,80,800,self,1,1,550.83600000944,
9,5,empirical,546,120,80,800,stranger,1,1,662.475800025277,
9,5,empirical,548,120,80,800,self,1,1,534.039400052279,
9,5,empirical,549,120,80,800,self,1,1,614.442799938843,
9,5,empirical,550,120,80,800,stranger,1,0,422.032400034368,
9,5,empirical,555,120,80,800,self,1,1,742.808600072749,
9,5,empirical,556,120,80,800,stranger,1,1,486.647599958815,
9,5,empirical,558,120,80,800,self,1,1,502.074699965306,
9,5,empirical,560,120,80,800,stranger,1,1,550.062800059095,
9,5,empirical,562,120,80,800,stranger,1,1,550.826600054279,
9,5,empirical,563,120,80,800,self,1,1,747.993899974972,
9,5,empirical,567,120,80,800,stranger,1,1,661.485499935225,
9,5,empirical,568,120,80,800,self,1,1,614.587999996729,
9,5,empirical,570,120,80,800,self,1,1,806.18549999781,
9,5,empirical,572,120,80,800,stranger,1,1,615.360599942505,
9,5,empirical,575,120,80,800,stranger,1,0,548.374500009231,
9,5,empirical,576,120,80,800,self,1,1,629.573100013658,
9,5,empirical,578,120,80,800,stranger,1,1,550.988100003451,
9,5,empirical,580,120,80,800,self,1,1,823.008799925447,
9,5,empirical,581,120,80,800,self,1,1,614.32130006142,
9,5,empirical,583,120,80,800,stranger,1,1,534.766199998558,
9,5,empirical,585,120,80,800,self,1,1,548.958100029267,
9,5,empirical,588,120,80,800,stranger,1,1,549.855599994771,
9,5,empirical,589,120,80,800,self,1,1,556.55520001892,
9,5,empirical,592,120,80,800,stranger,1,1,565.255700028501,
9,5,empirical,595,120,80,800,stranger,1,1,565.121199935675,
9,5,empirical,596,120,80,800,self,1,1,405.968199949712,
9,5,empirical,598,120,80,800,stranger,1,1,549.167899996974,
9,5,empirical,599,120,80,800,self,1,1,565.197699936107,
9,5,empirical,602,120,80,800,self,1,1,516.644999966957,
9,5,empirical,603,120,80,800,stranger,1,0,454.087599995546,
9,5,empirical,605,120,80,800,stranger,1,1,518.003400065936,
9,5,empirical,607,120,80,800,self,1,1,517.986000049859,
9,5,empirical,609,120,80,800,stranger,1,1,518.557599978521,
9,5,empirical,612,120,80,800,self,1,1,805.006699985825,
9,5,empirical,614,120,80,800,self,1,0,595.590899931267,
9,5,empirical,615,120,80,800,stranger,1,1,531.58579999581,
9,5,empirical,617,120,80,800,stranger,1,1,551.046499982476,
9,5,empirical,618,120,80,800,self,1,1,532.7408000594,
9,5,empirical,621,120,80,800,self,1,0,284.253499936312,
9,5,empirical,623,120,80,800,stranger,1,1,499.582399963401,
9,5,empirical,627,120,80,800,self,1,1,534.488199977204,
9,5,empirical,628,120,80,800,stranger,1,1,533.6175999837,
9,5,empirical,630,120,80,800,stranger,1,1,566.675300011411,
9,5,empirical,631,120,80,800,self,1,0,582.372699980624,
9,5,empirical,633,120,80,800,self,1,1,533.974200021476,
9,5,empirical,634,120,80,800,stranger,1,1,469.625000027008,
9,5,empirical,638,120,80,800,stranger,1,1,532.13720000349,
9,5,empirical,639,120,80,800,self,1,1,661.698800045997,
9,6,empirical,122,120,80,800,self,0,0,,
9,6,empirical,123,120,80,800,stranger,1,0,845.677300123498,
9,6,empirical,125,120,80,800,self,1,1,716.803600080311,
9,6,empirical,126,120,80,800,stranger,1,0,597.477699862793,
9,6,empirical,130,120,80,800,stranger,0,0,,
9,6,empirical,131,120,80,800,self,1,1,651.10950008966,
9,6,empirical,133,120,80,800,self,1,1,457.472399808466,
9,6,empirical,134,120,80,800,stranger,1,0,454.643500037491,
9,6,empirical,137,120,80,800,self,0,0,,
9,6,empirical,139,120,80,800,stranger,1,0,689.756699837744,
9,6,empirical,141,120,80,800,self,1,1,793.183699948713,
9,6,empirical,144,120,80,800,stranger,0,0,,
9,6,empirical,147,120,80,800,stranger,0,0,,
9,6,empirical,148,120,80,800,self,1,0,284.23049999401,
9,6,empirical,151,120,80,800,stranger,1,1,520.757200196385,
9,6,empirical,152,120,80,800,self,1,1,728.885000105947,
9,6,empirical,153,120,80,800,stranger,0,0,,
9,6,empirical,154,120,80,800,self,0,0,,
9,6,empirical,158,120,80,800,stranger,0,0,,
9,6,empirical,160,120,80,800,self,0,0,,
9,6,empirical,161,120,80,800,self,1,1,411.952099995688,
9,6,empirical,162,120,80,800,stranger,1,0,841.526999836788,
9,6,empirical,167,120,80,800,stranger,0,0,,
9,6,empirical,168,120,80,800,self,1,1,577.024199999869,
9,6,empirical,169,120,80,800,stranger,1,0,840.859599877149,
9,6,empirical,171,120,80,800,self,0,0,,
9,6,empirical,173,120,80,800,self,1,1,683.363400166854,
9,6,empirical,174,120,80,800,stranger,1,1,871.002499945462,
9,6,empirical,177,120,80,800,stranger,1,0,873.246100032702,
9,6,empirical,178,120,80,800,self,1,1,520.960600115359,
9,6,empirical,181,120,80,800,self,0,0,,
9,6,empirical,182,120,80,800,stranger,0,0,,
9,6,empirical,185,120,80,800,self,0,0,,
9,6,empirical,188,120,80,800,stranger,1,1,826.135499868542,
9,6,empirical,189,120,80,800,stranger,1,1,648.597799940035,
9,6,empirical,192,120,80,800,self,0,0,,
9,6,empirical,195,120,80,800,self,1,1,584.868100006133,
9,6,empirical,196,120,80,800,stranger,0,0,,
9,6,empirical,198,120,80,800,stranger,0,0,,
9,6,empirical,200,120,80,800,self,0,0,,
9,6,empirical,201,120,80,800,stranger,1,0,618.359500076622,
9,6,empirical,202,120,80,800,self,0,0,,
9,6,empirical,205,120,80,800,self,1,1,664.824699983001,
9,6,empirical,206,120,80,800,stranger,1,0,568.834299920127,
9,6,empirical,210,120,80,800,stranger,0,0,,
9,6,empirical,211,120,80,800,self,1,1,732.508199987933,
9,6,empirical,213,120,80,800,self,1,1,648.334899917245,
9,6,empirical,214,120,80,800,stranger,1,0,647.939000045881,
9,6,empirical,218,120,80,800,self,1,1,649.713899940252,
9,6,empirical,220,120,80,800,stranger,0,0,,
9,6,empirical,221,120,80,800,stranger,0,0,,
9,6,empirical,222,120,80,800,self,1,1,710.868800058961,
9,6,empirical,226,120,80,800,stranger,1,0,601.149500114843,
9,6,empirical,227,120,80,800,self,1,1,585.956200025976,
9,6,empirical,230,120,80,800,self,1,1,863.072999985889,
9,6,empirical,232,120,80,800,stranger,0,0,,
9,6,empirical,234,120,80,800,self,1,1,521.762999938801,
9,6,empirical,235,120,80,800,stranger,0,0,,
9,6,empirical,238,120,80,800,self,1,1,536.568299867213,
9,6,empirical,239,120,80,800,stranger,0,0,,
9,6,empirical,242,120,80,800,self,1,1,559.316500090063,
9,6,empirical,243,120,80,800,stranger,0,0,,
9,6,empirical,245,120,80,800,stranger,0,0,,
9,6,empirical,247,120,80,800,self,1,1,591.670800000429,
9,6,empirical,251,120,80,800,stranger,0,0,,
9,6,empirical,252,120,80,800,self,0,0,,
9,6,empirical,253,120,80,800,stranger,0,0,,
9,6,empirical,254,120,80,800,self,1,1,615.619000047445,
9,6,empirical,258,120,80,800,self,1,1,847.521800082177,
9,6,empirical,259,120,80,800,stranger,0,0,,
9,6,empirical,262,120,80,800,self,1,1,489.049299852923,
9,6,empirical,263,120,80,800,stranger,1,1,841.169500024989,
9,6,empirical,266,120,80,800,stranger,1,0,648.612800054252,
9,6,empirical,267,120,80,800,self,1,1,841.336500132456,
9,6,empirical,269,120,80,800,self,1,1,600.440999958664,
9,6,empirical,271,120,80,800,stranger,1,1,696.612400002778,
9,6,empirical,273,120,80,800,self,1,1,521.197599824518,
9,6,empirical,276,120,80,800,stranger,1,1,845.817799912766,
9,6,empirical,279,120,80,800,self,1,1,804.395099868998,
9,6,empirical,280,120,80,800,stranger,1,1,872.266100021079,
9,6,empirical,282,120,80,800,stranger,0,0,,
9,6,empirical,283,120,80,800,self,1,1,862.086100038141,
9,6,empirical,285,120,80,800,stranger,0,0,,
9,6,empirical,286,120,80,800,self,1,1,454.011900117621,
9,6,empirical,289,120,80,800,stranger,1,1,806.938099907711,
9,6,empirical,290,120,80,800,self,1,1,553.09240007773,
9,6,empirical,293,120,80,800,self,1,1,639.104200061411,
9,6,empirical,294,120,80,800,stranger,1,1,649.708099896088,
9,6,empirical,297,120,80,800,self,1,1,848.702299874276,
9,6,empirical,298,120,80,800,stranger,0,0,,
9,6,empirical,301,120,80,800,stranger,0,0,,
9,6,empirical,303,120,80,800,self,0,0,,
9,6,empirical,305,120,80,800,self,1,1,677.777099888772,
9,6,empirical,307,120,80,800,stranger,0,0,,
9,6,empirical,309,120,80,800,self,1,1,477.253300137818,
9,6,empirical,312,120,80,800,stranger,1,1,654.996800003573,
9,6,empirical,313,120,80,800,self,0,0,,
9,6,empirical,314,120,80,800,stranger,0,0,,
9,6,empirical,319,120,80,800,stranger,1,1,776.595700066537,
9,6,empirical,320,120,80,800,self,1,1,777.325399918482,
9,6,empirical,322,120,80,800,self,1,1,711.457500001416,
9,6,empirical,324,120,80,800,stranger,1,1,845.545300049707,
9,6,empirical,325,120,80,800,self,1,1,760.146599961445,
9,6,empirical,328,120,80,800,stranger,1,1,812.724100193009,
9,6,empirical,330,120,80,800,stranger,1,1,688.940800027922,
9,6,empirical,332,120,80,800,self,1,1,503.820599988103,
9,6,empirical,333,120,80,800,stranger,1,1,584.40599986352,
9,6,empirical,334,120,80,800,self,1,1,616.282999981195,
9,6,empirical,337,120,80,800,self,0,0,,
9,6,empirical,338,120,80,800,stranger,1,1,687.764999922365,
9,6,empirical,341,120,80,800,stranger,1,0,727.736700093374,
9,6,empirical,342,120,80,800,self,1,1,550.367700168863,
9,6,empirical,347,120,80,800,self,1,1,637.402500025928,
9,6,empirical,348,120,80,800,stranger,0,0,,
9,6,empirical,350,120,80,800,self,0,0,,
9,6,empirical,351,120,80,800,stranger,1,1,317.181099904701,
9,6,empirical,353,120,80,800,self,1,1,651.02450014092,
9,6,empirical,354,120,80,800,stranger,0,0,,
9,6,empirical,359,120,80,800,self,0,0,,
9,6,empirical,360,120,80,800,stranger,1,1,693.289600079879,
9,6,empirical,362,120,80,800,self,1,1,519.603200023994,
9,6,empirical,363,120,80,800,stranger,1,1,601.046500029042,
9,6,empirical,366,120,80,800,stranger,1,1,839.872599812225,
9,6,empirical,367,120,80,800,self,0,0,,
9,6,empirical,371,120,80,800,stranger,0,0,,
9,6,empirical,372,120,80,800,self,0,0,,
9,6,empirical,373,120,80,800,stranger,1,1,775.957500096411,
9,6,empirical,375,120,80,800,self,1,1,551.319300197065,
9,6,empirical,379,120,80,800,stranger,1,1,318.735999986529,
9,6,empirical,380,120,80,800,self,1,1,759.136999957263,
9,6,empirical,382,120,80,800,stranger,1,1,647.281200159341,
9,6,empirical,383,120,80,800,self,1,1,520.089600002393,
9,6,empirical,386,120,80,800,stranger,0,0,,
9,6,empirical,387,120,80,800,self,1,1,402.315999846905,
9,6,empirical,390,120,80,800,stranger,1,1,819.902800023556,
9,6,empirical,391,120,80,800,self,1,1,582.904800074175,
9,6,empirical,393,120,80,800,stranger,1,1,760.687300004065,
9,6,empirical,396,120,80,800,self,1,1,504.298999905586,
9,6,empirical,399,120,80,800,stranger,1,1,599.348200019449,
9,6,empirical,400,120,80,800,self,1,1,711.766500025988,
9,6,empirical,402,120,80,800,stranger,1,1,630.935800028965,
9,6,empirical,403,120,80,800,self,1,1,790.760799776763,
9,6,empirical,406,120,80,800,stranger,1,1,552.623700117692,
9,6,empirical,408,120,80,800,self,1,1,536.894700024277,
9,6,empirical,409,120,80,800,self,0,0,,
9,6,empirical,410,120,80,800,stranger,1,1,714.607399888337,
9,6,empirical,413,120,80,800,stranger,1,1,696.178899845108,
9,6,empirical,416,120,80,800,self,1,1,694.671700010076,
9,6,empirical,417,120,80,800,stranger,0,0,,
9,6,empirical,420,120,80,800,self,1,1,533.68810005486,
9,6,empirical,421,120,80,800,self,1,1,632.14259990491,
9,6,empirical,424,120,80,800,stranger,1,1,824.248200049624,
9,6,empirical,426,120,80,800,self,1,1,694.874300155789,
9,6,empirical,427,120,80,800,stranger,1,1,758.625600021333,
9,6,empirical,431,120,80,800,stranger,0,0,,
9,6,empirical,432,120,80,800,self,1,1,749.521099962294,
9,6,empirical,433,120,80,800,self,1,1,603.582800133154,
9,6,empirical,434,120,80,800,stranger,1,1,568.489599972963,
9,6,empirical,437,120,80,800,self,1,1,520.948099903762,
9,6,empirical,439,120,80,800,stranger,1,1,758.731400128454,
9,6,empirical,441,120,80,800,self,1,1,535.980999935418,
9,6,empirical,442,120,80,800,stranger,1,1,711.577899986878,
9,6,empirical,447,120,80,800,stranger,1,0,662.713600089774,
9,6,empirical,448,120,80,800,self,1,1,645.786300068721,
9,6,empirical,450,120,80,800,stranger,1,1,797.132900217548,
9,6,empirical,451,120,80,800,self,1,1,567.81329982914,
9,6,empirical,453,120,80,800,self,1,1,525.064799934626,
9,6,empirical,455,120,80,800,stranger,1,1,635.593199869618,
9,6,empirical,457,120,80,800,self,1,1,631.888099946082,
9,6,empirical,459,120,80,800,stranger,1,1,518.132300116122,
9,6,empirical,462,120,80,800,stranger,1,0,871.407500002533,
9,6,empirical,464,120,80,800,self,1,1,455.733199836686,
9,6,empirical,467,120,80,800,self,1,1,699.185700155795,
9,6,empirical,468,120,80,800,stranger,0,0,,
9,6,empirical,470,120,80,800,stranger,0,0,,
9,6,empirical,472,120,80,800,self,1,1,487.654499942437,
9,6,empirical,475,120,80,800,stranger,1,1,854.261599946767,
9,6,empirical,476,120,80,800,self,1,1,757.19999987632,
9,6,empirical,478,120,80,800,stranger,1,1,743.495099944994,
9,6,empirical,480,120,80,800,self,1,1,693.475800100714,
9,6,empirical,483,120,80,800,stranger,1,0,737.38079983741,
9,6,empirical,484,120,80,800,self,1,1,551.586499903351,
9,6,empirical,486,120,80,800,self,1,1,486.338699935004,
9,6,empirical,487,120,80,800,stranger,1,1,822.830700082704,
9,6,empirical,491,120,80,800,stranger,1,1,618.433900177479,
9,6,empirical,492,120,80,800,self,1,1,856.019099941477,
9,6,empirical,495,120,80,800,self,1,1,620.811800006777,
9,6,empirical,496,120,80,800,stranger,0,0,,
9,6,empirical,499,120,80,800,self,1,1,504.056700039655,
9,6,empirical,500,120,80,800,stranger,1,1,583.932500099763,
9,6,empirical,502,120,80,800,stranger,1,1,519.029399845749,
9,6,empirical,503,120,80,800,self,1,1,550.945100141689,
9,6,empirical,505,120,80,800,self,0,0,,
9,6,empirical,507,120,80,800,stranger,0,0,,
9,6,empirical,509,120,80,800,self,1,1,599.780299933627,
9,6,empirical,512,120,80,800,stranger,1,1,662.509799934924,
9,6,empirical,513,120,80,800,stranger,0,0,,
9,6,empirical,514,120,80,800,self,1,1,636.655499925837,
9,6,empirical,518,120,80,800,stranger,1,1,590.833200141788,
9,6,empirical,520,120,80,800,self,1,1,567.301299888641,
9,6,empirical,522,120,80,800,stranger,1,1,797.712399857119,
9,6,empirical,523,120,80,800,self,1,1,615.165800089017,
9,6,empirical,526,120,80,800,self,1,1,583.484099945053,
9,6,empirical,527,120,80,800,stranger,0,0,,
9,6,empirical,529,120,80,800,self,1,1,725.455899955705,
9,6,empirical,531,120,80,800,stranger,1,1,694.43119992502,
9,6,empirical,533,120,80,800,self,1,1,619.619000004604,
9,6,empirical,535,120,80,800,stranger,1,1,829.885300016031,
9,6,empirical,539,120,80,800,stranger,1,1,728.442300111055,
9,6,empirical,540,120,80,800,self,1,1,408.872300060466,
9,6,empirical,541,120,80,800,self,1,1,440.264299977571,
9,6,empirical,543,120,80,800,stranger,1,1,583.056399831548,
9,6,empirical,546,120,80,800,self,1,1,583.270699949935,
9,6,empirical,548,120,80,800,stranger,1,1,471.721000038087,
9,6,empirical,549,120,80,800,stranger,1,1,599.170899949968,
9,6,empirical,550,120,80,800,self,1,1,583.895199932158,
9,6,empirical,555,120,80,800,stranger,1,1,647.653999971226,
9,6,empirical,556,120,80,800,self,1,1,583.613200113177,
9,6,empirical,558,120,80,800,stranger,1,1,791.09359998256,
9,6,empirical,560,120,80,800,self,1,1,615.032800007612,
9,6,empirical,562,120,80,800,self,1,1,519.489099970087,
9,6,empirical,563,120,80,800,stranger,1,1,678.706600097939,
9,6,empirical,567,120,80,800,self,1,1,599.752699956298,
9,6,empirical,568,120,80,800,stranger,1,1,550.891799852252,
9,6,empirical,570,120,80,800,stranger,0,0,,
9,6,empirical,572,120,80,800,self,1,1,615.848900051787,
9,6,empirical,575,120,80,800,self,0,0,,
9,6,empirical,576,120,80,800,stranger,0,0,,
9,6,empirical,578,120,80,800,self,1,1,597.993699833751,
9,6,empirical,580,120,80,800,stranger,0,0,,
9,6,empirical,581,120,80,800,stranger,0,0,,
9,6,empirical,583,120,80,800,self,1,1,599.797599948943,
9,6,empirical,585,120,80,800,stranger,1,1,841.95309993811,
9,6,empirical,588,120,80,800,self,1,1,710.507099982351,
9,6,empirical,589,120,80,800,stranger,0,0,,
9,6,empirical,592,120,80,800,self,1,1,553.804999915883,
9,6,empirical,595,120,80,800,self,1,1,566.414000000805,
9,6,empirical,596,120,80,800,stranger,1,1,631.432499969378,
9,6,empirical,598,120,80,800,self,1,1,567.022100090981,
9,6,empirical,599,120,80,800,stranger,1,1,503.30669991672,
9,6,empirical,602,120,80,800,stranger,0,0,,
9,6,empirical,603,120,80,800,self,1,1,571.148700080812,
9,6,empirical,605,120,80,800,self,1,1,678.84170007892,
9,6,empirical,607,120,80,800,stranger,1,1,855.09610013105,
9,6,empirical,609,120,80,800,self,1,1,694.736400153488,
9,6,empirical,612,120,80,800,stranger,1,1,470.931000076234,
9,6,empirical,614,120,80,800,stranger,1,1,791.522999992594,
9,6,empirical,615,120,80,800,self,1,1,615.246000001207,
9,6,empirical,617,120,80,800,self,1,1,566.94469996728,
9,6,empirical,618,120,80,800,stranger,1,1,708.513699937612,
9,6,empirical,621,120,80,800,stranger,0,0,,
9,6,empirical,623,120,80,800,self,1,1,535.765300039202,
9,6,empirical,627,120,80,800,stranger,1,1,535.003799945116,
